58.952.808;44821
58.957.098;45661
58.961.389;46559
5.896.568;47656
58.969.971;48495
58.974.255;48120
58.978.546;46908
58.982.837;45526
58.987.128;44348
58.991.418;44266
58.995.709;44139
590;43750
59.004.291;44021
59.008.582;44130
59.012.872;44133
59.017.157;44398
59.021.448;44452
59.025.739;44054
59.030.029;43401
5.903.432;43776
59.038.605;43914
59.042.896;43282
59.047.186;43628
59.051.477;44143
59.055.762;43959
59.060.052;44646
59.064.343;43974
59.068.634;44108
59.072.919;43970
59.077.209;43289
590.815;43323
59.085.785;43224
59.090.076;43949
59.094.366;43670
59.098.651;43714
59.102.942;43897
59.107.233;43555
59.111.517;44836
59.115.808;44514
59.120.099;45653
59.124.384;43933
59.128.674;44507
59.132.959;43559
5.913.725;43626
59.141.534;43384
59.145.825;43140
59.150.116;44033
59.154.401;43711
59.158.691;43395
59.162.976;43456
59.167.267;43919
59.171.552;44911
59.175.842;43396
59.180.127;43383
59.184.412;43271
59.188.702;43470
59.192.987;43816
59.197.278;43954
59.201.562;43364
59.205.853;43543
59.210.138;44079
59.214.423;43758
59.218.713;43331
59.222.998;43467
59.227.283;44023
59.231.573;43729
59.235.858;43541
59.240.143;44068
59.244.434;43611
59.248.718;44365
59.253.003;43333
59.257.294;44133
59.261.578;44032
59.265.863;43740
59.270.148;43606
59.274.438;43569
59.278.723;43867
59.283.008;43495
59.287.292;43605
59.291.577;43665
59.295.868;43432
59.300.153;43198
59.304.437;43971
59.308.722;44030
59.313.007;43884
59.317.291;43778
59.321.576;43214
59.325.867;43578
59.330.151;43698
59.334.436;43935
59.338.721;43397
59.343.005;43378
5.934.729;44592
59.351.575;43822
59.355.859;43614
59.360.144;43879
59.364.429;43716
59.368.713;43493
59.372.998;43639
59.377.283;43589
59.381.567;43425
59.385.852;43951
59.390.137;43771
59.394.421;44397
59.398.706;44370
59.402.991;43772
59.407.275;43498
5.941.156;43617
59.415.845;43538
59.420.123;43629
59.424.408;43676
59.428.693;43693
59.432.977;44527
59.437.262;43625
59.441.547;43905
59.445.831;43677
5.945.011;44155
59.454.395;43994
59.458.679;43960
59.462.964;43710
59.467.242;43463
59.471.527;43395
59.475.812;43220
59.480.096;43777
59.484.375;44502
5.948.866;43899
59.492.944;44033
59.497.229;43784
59.501.508;44484
59.505.792;45209
59.510.077;44556
59.514.355;44186
5.951.864;43538
59.522.925;43729
59.527.203;43388
59.531.488;43816
59.535.767;43756
59.540.051;43419
59.544.336;43494
59.548.615;43510
59.552.899;43264
59.557.178;43206
59.561.462;43838
59.565.741;43640
59.570.026;43808
59.574.304;44038
59.578.589;44080
59.582.867;43484
59.587.152;43035
59.591.431;44031
59.595.715;43986
59.599.994;43901
59.604.272;44116
59.608.557;43581
59.612.836;43903
5.961.712;43521
59.621.399;43078
59.625.677;44007
59.629.962;43285
59.634.241;44281
59.638.525;45030
59.642.804;43964
59.647.083;44084
59.651.361;44309
59.655.646;44009
59.659.924;43953
59.664.203;44345
59.668.488;43686
59.672.766;44242
59.677.045;43757
59.681.323;44048
59.685.608;44716
59.689.886;43961
59.694.165;43858
59.698.444;43637
59.702.722;43492
59.707.007;44106
59.711.285;43822
59.715.564;43671
59.719.843;44481
59.724.121;43409
597.284;43685
59.732.678;43932
59.736.957;43850
59.741.241;43464
5.974.552;44464
59.749.799;44413
59.754.077;43610
59.758.356;43872
59.762.634;43528
59.766.913;43547
59.771.191;43845
5.977.547;44542
59.779.749;44915
59.784.027;43600
59.788.306;43556
59.792.584;43690
59.796.863;43487
59.801.141;43571
59.805.414;43437
59.809.692;43749
59.813.971;44683
5.981.825;43946
59.822.528;44630
59.826.807;43921
59.831.085;43441
59.835.364;43993
59.839.636;44103
59.843.915;44119
59.848.193;43325
59.852.472;43762
5.985.675;44635
59.861.023;43141
59.865.302;43548
5.986.958;43481
59.873.859;43586
59.878.131;44420
5.988.241;43480
59.886.688;43826
59.890.967;43593
59.895.239;43710
59.899.518;44171
59.903.796;44412
59.908.069;44024
59.912.347;43500
5.991.662;44063
59.920.898;43534
59.925.177;43616
59.929.449;44105
59.933.728;43482
599.38;44258
59.942.279;43919
59.946.558;43903
5.995.083;43973
59.955.109;43295
59.959.381;43646
5.996.366;43773
59.967.932;43686
59.972.211;43547
59.976.483;43694
59.980.762;43756
59.985.034;43307
59.989.313;43292
59.993.585;44146
59.997.858;44094
60.002.136;43741
60.006.409;43999
60.010.687;43832
6.001.496;44253
60.019.232;45108
60.023.511;44368
60.027.783;43856
60.032.056;44229
60.036.334;44533
60.040.607;43851
60.044.879;44544
60.049.158;44252
6.005.343;44332
60.057.703;44149
60.061.975;43627
60.066.254;44408
60.070.526;44882
60.074.799;44398
60.079.071;44058
60.083.344;43637
60.087.622;44594
60.091.895;44014
60.096.167;44036
60.100.439;44318
60.104.712;44322
60.108.984;45303
60.113.257;44779
60.117.535;44187
60.121.808;44706
6.012.608;44044
60.130.353;44959
60.134.625;44467
60.138.898;44625
6.014.317;44194
60.147.443;44207
60.151.715;44292
60.155.988;43854
6.016.026;44028
60.164.532;44456
60.168.805;44043
60.173.077;44551
6.017.735;44125
60.181.622;43734
60.185.895;44376
60.190.167;43751
60.194.434;44215
60.198.706;45152
60.202.979;44416
60.207.251;43729
60.211.523;44534
60.215.796;44039
60.220.068;43840
60.224.335;45098
60.228.607;43776
6.023.288;44105
60.237.152;43635
60.241.425;44178
60.245.691;43975
60.249.963;43576
60.254.236;44045
60.258.508;44045
60.262.775;43653
60.267.047;43991
6.027.132;43662
60.275.586;44746
60.279.858;44170
60.284.131;43637
60.288.397;43780
6.029.267;45736
60.296.936;44171
60.301.208;43817
60.305.481;44530
60.309.747;44226
6.031.402;43796
60.318.286;44079
60.322.559;43725
60.326.831;44064
60.331.097;43411
6.033.537;43797
60.339.636;44005
60.343.909;43645
60.348.175;43669
60.352.441;43907
60.356.714;43604
6.036.098;43952
60.365.253;43306
60.369.519;43398
60.373.792;43522
60.378.058;43671
60.382.324;43459
60.386.597;44166
60.390.863;43957
60.395.135;43557
60.399.402;44828
60.403.668;44364
60.407.941;43237
60.412.207;43879
60.416.473;43486
6.042.074;43365
60.425.012;43602
60.429.279;44023
60.433.545;43509
60.437.811;43208
60.442.084;43458
6.044.635;43422
60.450.616;43258
60.454.883;43853
60.459.149;44310
60.463.422;43661
60.467.688;43747
60.471.954;43950
60.476.221;43973
60.480.487;44510
60.484.753;44307
6.048.902;43253
60.493.286;43034
60.497.552;43248
60.501.819;43839
60.506.091;43826
60.510.358;43628
60.514.624;42858
6.051.889;42637
60.523.157;42793
60.527.423;43784
60.531.689;43667
60.535.956;42935
60.540.216;43293
60.544.482;42553
60.548.749;42926
60.553.015;42683
60.557.281;43338
60.561.548;42771
60.565.814;42663
60.570.081;43088
60.574.347;42754
60.578.607;42926
60.582.874;42479
6.058.714;43803
60.591.406;43178
60.595.673;42957
60.599.933;42920
60.604.199;42937
60.608.466;42714
60.612.732;42805
60.616.992;43200
60.621.259;42939
60.625.525;43320
60.629.791;42370
60.634.052;42490
60.638.318;42715
60.642.584;43037
60.646.844;42375
60.651.111;42549
60.655.377;42631
60.659.637;42955
60.663.904;43036
60.668.164;42602
6.067.243;43838
60.676.691;43022
60.680.957;43468
60.685.223;43075
60.689.484;43650
6.069.375;43110
6.069.801;42791
60.702.277;42705
60.706.537;42816
60.710.803;43081
60.715.063;42741
60.719.324;42860
6.072.359;42590
6.072.785;42717
60.732.117;42602
60.736.377;42862
60.740.637;42904
60.744.904;43030
60.749.164;43420
6.075.343;42818
6.075.769;42894
60.761.951;43260
60.766.217;43115
60.770.477;42544
60.774.738;42797
60.778.998;43067
60.783.264;43222
60.787.524;42868
60.791.785;42902
60.796.045;43425
60.800.311;42585
60.804.572;42965
60.808.832;43584
60.813.092;42893
60.817.352;43451
60.821.613;42835
60.825.879;42738
60.830.139;43407
60.834.399;43093
6.083.866;43242
6.084.292;43103
6.084.718;42342
6.085.144;42423
60.855.701;42000
60.859.961;42606
60.864.221;42577
60.868.481;43192
60.872.742;42502
60.877.002;42970
60.881.262;42627
60.885.522;42544
60.889.783;43015
60.894.043;42997
60.898.303;43486
60.902.563;42626
60.906.824;43197
60.911.084;42729
60.915.344;42987
60.919.598;42810
60.923.859;42931
60.928.119;42724
60.932.379;43177
60.936.639;42913
609.409;43404
60.945.154;43167
60.949.414;43021
60.953.674;42886
60.957.935;42692
60.962.189;43161
60.966.449;42773
60.970.709;42712
60.974.963;42751
60.979.224;43012
60.983.484;42984
60.987.744;42504
60.991.998;42772
60.996.259;42453
61.000.513;42328
61.004.773;42974
61.009.033;42527
61.013.287;42598
61.017.548;42355
61.021.802;42634
61.026.062;43082
61.030.316;43288
61.034.576;42722
61.038.837;42924
61.043.091;42602
61.047.351;43443
61.051.605;43386
61.055.859;42922
6.106.012;42903
61.064.374;42699
61.068.634;42936
61.072.888;42561
61.077.148;43143
61.081.403;42649
61.085.657;42844
61.089.917;42747
61.094.171;43581
61.098.425;42630
61.102.686;42560
6.110.694;42307
61.111.194;42927
61.115.454;42978
61.119.708;42630
61.123.962;42456
61.128.217;42761
61.132.477;42736
61.136.731;43228
61.140.985;43071
61.145.239;42833
61.149.493;42766
61.153.754;43424
61.158.008;42836
61.162.262;43190
61.166.516;43437
6.117.077;42782
61.175.024;42983
61.179.279;43173
61.183.533;42599
61.187.793;43193
61.192.047;42836
61.196.301;43213
